"","match_string","COU","Energy.Consumption","CO","NMVOC","NOX","PM10","PM2-5","SOX","TotPop","GDPperCAP","s","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","A.SOX","Legislation","Regulation","Policy","Constitution","air.quality.air.pollution","authorization.permit","basic.legislation","bioenergy","biofuel","data.collection.reporting","electric.vehicle","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.standards","hydropower.generation","monitoring","nuclear.energy","pollution.control","public.health","renewable.energy","standards","subsidy.incentive"
"851","RUS2009","RUS",27.1382615691002,1171,NA,1198,NA,NA,1555,142785.35,21683.847608,0.190063347318897,6161.10373998226,6303.16164005017,NA,NA,NA,8181.48276317029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","RUS2010","RUS",30.2876535776839,1162,NA,1263,NA,NA,1607,142849.47,22650.257162,0.212024962904545,5480.48675062445,5956.84575390593,NA,NA,NA,7579.29622052797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","RUS2011","RUS",31.4115034594961,1181,NA,1239,NA,NA,1469,142960.91,23597.69502,0.219720925527797,5375.00011509186,5638.9713315824,NA,NA,NA,6685.75374180351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","RUS2012","RUS",31.4647719041664,1175,NA,1281,NA,NA,1517,143201.72,24506.007519,0.219723421647215,5347.63199658599,5830.05667032055,NA,NA,NA,6904.13424580506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","RUS2013","RUS",31.0808519325093,1154,NA,1208,NA,NA,1373,143507,24883.14508,0.216580737751533,5328.26701017104,5577.59666229342,NA,NA,NA,6339.43726600072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","RUS2014","RUS",31.3427371283985,1155,NA,1192,NA,NA,1333,146090.613,24623.053023,0.214543128300779,5383.53294812009,5555.99244515943,NA,NA,NA,6213.20296090396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","RUS2015","RUS",30.9480961815996,1120,NA,1161,NA,NA,1302,146406,24085.312856,0.211385436263538,5298.3782600977,5492.33674997628,NA,NA,NA,6159.36472736358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","RUS2016","RUS",31.0055470597047,1195,NA,1174,NA,NA,1332,146674.54,24087.776993,0.21139010941984,5653.05540207002,5553.71300588302,NA,NA,NA,6301.14627243286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","RUS2017","RUS",31.9201860411065,1251,NA,1163,NA,NA,1254,146842.4,24499.535645,0.217377174720016,5754.97405195048,5350.14773974294,NA,NA,NA,5768.77494895756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","RUS2018","RUS",33.0436225154551,1109,NA,1090,1109,NA,1119,146830.6,25189.321919,0.225045886316988,4927.88390025455,4843.45667382999,NA,4927.88390025455,NA,4972.31928258327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","SVN1992","SVN",0.226062385834216,0.756,0.085,14.523,NA,NA,144.488,1997.020961,17760.158106,0.113199806235893,6.67845666117662,128.295272606175,0.750884677513245,NA,NA,1276.39794452393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","SVN1993","SVN",0.239408003688252,0.751,0.083,15.184,NA,NA,141.332,1991.808857,18312.94949,0.120196274279471,6.24811379971589,126.326710965228,0.690537210887375,NA,NA,1175.84343480885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","SVN1994","SVN",0.250074301722972,0.741,0.081,15.092,NA,NA,136.752,1990.034801,19305.76439,0.125663280660875,5.89671060713209,120.098726697487,0.644579701994196,NA,NA,1088.24152354457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","SVN1995","SVN",0.268727793077594,1.038,0.083,13.567,NA,NA,97.261,1988.689,20112.284525,0.135128113585178,7.68159913181721,100.401016783588,0.614231915164574,NA,NA,719.76879880508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","SVN1996","SVN",0.296418308277104,0.895,0.077,13.63,NA,NA,95.135,1989.856,20744.308131,0.14896470311274,6.0081346876021,91.4981852424766,0.516900973123309,NA,NA,638.641221793324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","SVN1997","SVN",0.281586925135814,0.997,0.082,15.496,NA,NA,101.478,1986.327,21830.56969,0.141762622738257,7.03288342683111,109.309490052332,0.578431736208778,NA,NA,715.830435695053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","SVN1998","SVN",0.28167067636243,1.013,0.087,15.914,NA,NA,96.047,1982.353,22591.673128,0.142089061011046,7.12933137000075,112.000177119637,0.612292032764131,NA,NA,675.963366332144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","SVN1999","SVN",0.279195067919543,0.852,0.078,12.897,NA,NA,82.703,1983.714,23780.085234,0.140743609169237,6.05356083327035,91.6347113458775,0.554199231214891,NA,NA,587.614602809809,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"869","SVN2000","SVN",0.276835049801663,0.807,0.08,14.069,0.765,0.545,80.673,1989.395,24582.976734,0.139155396390191,5.79927204358773,101.102798489759,0.574896856861237,5.49745119373558,3.91648483736718,579.733176669582,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"870","SVN2001","SVN",0.287764176401598,0.983,0.088,14.767,0.751,0.544,50.746,1991.951,25341.144436,0.144463481482023,6.80448781875938,102.21960490297,0.609150486318236,5.19854562755676,3.76565755178546,351.272165667104,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"871","SVN2002","SVN",0.287887001785009,1.22,0.092,16.446,0.922,0.724,52.326,1995.032,26188.996467,0.144301946928675,8.45449438463234,113.969356270216,0.637552035562439,6.38938018248444,5.01725732333919,362.614650139567,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"872","SVN2003","SVN",0.284207884984858,1.41,0.093,14.732,0.768,0.565,49.953,1996.278,26947.428665,0.142368890998577,9.90384900879848,103.477662125971,0.653232594197347,5.39443690692003,3.96856360990861,350.870191160646,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"873","SVN2004","SVN",0.301210781634505,1.643,0.093,12.75,0.738,0.527,40.973,1997.271,28108.137554,0.15081117266235,10.8944183046603,84.5428079028724,0.616665187056246,4.89353664567214,3.49443605998539,271.684115153286,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"874","SVN2005","SVN",0.302107849082477,1.264,0.098,12.613,0.713,0.516,31.9,2000.813,29124.027083,0.150992546071261,8.37127416477538,83.5339248736645,0.649038661509484,4.72208740465573,3.41738723815198,211.268707164822,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"875","SVN2006","SVN",0.304041930632531,1.235,0.1,12.815,0.374,0.305,9.502,2007.848,30689.702109,0.151426766683798,8.1557575787038,84.6283671020965,0.660385229044842,2.46984075662771,2.01417494858677,62.7498044638409,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"876","SVN2007","SVN",0.303468005631602,1.676,0.102,11.564,0.433,0.35,8.574,2018.865,32652.728637,0.150316145770818,11.1498335152589,76.9311901971679,0.678569820141052,2.88059541295172,2.32842585342518,57.0397807636214,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"877","SVN2008","SVN",0.328038612059513,1.624,0.114,11.604,0.683,0.576,7.264,2021.972,33746.851588,0.162236970669976,10.0100488396295,71.5250041472049,0.702675842190741,4.20989122996733,3.55036215001637,44.7740115585398,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"878","SVN2009","SVN",0.298105883937554,1.807,0.15,10.456,0.438,0.368,6.452,2041.66,30898.630526,0.146011521966221,12.3757356656966,71.6107870063773,1.02731618696983,2.99976326595192,2.52034904536599,44.1882935888625,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"879","SVN2010","SVN",0.301252593667076,2.026,0.168,10.841,0.377,0.315,6.131,2048.821,31204.382911,0.147037048950141,13.7788401934468,73.729716948251,1.14256917694919,2.56397964113003,2.14231720677973,41.6969739516398,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"880","SVN2011","SVN",0.295477564937474,1.809,0.172,10.586,0.468,0.38,6.643,2052.839,31411.552976,0.143936063635518,12.5680802594465,73.5465437404649,1.19497501637634,3.25144364921005,2.64006108269192,46.1524362429538,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"881","SVN2012","SVN",0.290028706811173,1.495,0.159,9.98,0.465,0.368,6.447,2056.768,30524.043548,0.14101187241885,10.6019441792772,70.7741825479506,1.12756463177597,3.29759467783537,2.60970933643746,45.7195545978595,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"882","SVN2013","SVN",0.282239299627799,1.35,0.148,9.043,0.353,0.293,5.455,2059.547,30169.101264,0.137039504137463,9.85117399903776,65.9882714617025,1.07998055693155,2.57589957160024,2.13806961608745,39.8060401220377,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0
"883","SVN2014","SVN",0.28545929159868,1.178,0.124,6.707,0.256,0.221,3.776,2061.8,30970.350664,0.138451494615714,8.50839496727467,48.442958442709,0.895620522871017,1.84902301495952,1.59622689963302,27.2730894706529,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"884","SVN2015","SVN",0.266473048456673,1.002,0.13,4.497,0.234,0.204,1.928,2063.298,31631.838445,0.129149084842167,7.75847541796014,34.8202235075517,1.00658862708066,1.81185952874518,1.57956984557272,14.9284836385501,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"885","SVN2016","SVN",0.281137428822281,1.136,0.14,4.022,0.216,0.188,1.553,2064.633,32620.374178,0.136168233687188,8.34262125048686,29.5369917864949,1.02813994284169,1.58627305467004,1.3806450661017,11.4050095088082,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"886","SVN2017","SVN",0.287461024098232,1.382,0.15,4.757,0.291,0.253,2.014,2065.819,34171.539714,0.13915111832074,9.93164853202636,34.1858553305712,1.07796474660199,2.09125160840787,1.81816720593536,14.4734733310428,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"887","SVN2018","SVN",0.294126473670885,1.308,0.155,4.68,0.306,0.266,2.082,2071.956,35577.093819,0.141955945816844,9.21412620284057,32.9679744872277,1.09188804391459,2.1555983318572,1.8738207721373,14.6665219834205,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"888","SVN2019","SVN",0.282598407721886,1.318,0.153,3.521,0.321,0.279,1.586,2089.014,36433.587329,0.135278369470902,9.74287319661627,26.0278122346631,1.13100121326426,2.37288489841717,2.06241397712894,11.7239733610269,2,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,1,2,0,2,1,0
"889","SWE1990","SWE",2.21534734490165,3.105,2.551,14.353,2.667,2.147,15.522,8558.903036,32932.017902,0.25883542967873,11.9960393515446,55.45222312809,9.8556832160355,10.3038444285248,8.29484588977978,59.9686063815378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","SWE1991","SWE",2.21882988250455,3.612,3.006,16.708,3.037,2.439,18.499,8616.902379,32335.50396,0.257497391163673,14.027326582521,64.8860942803878,11.6739046808023,11.7942942500322,9.47194062424382,71.841504554279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","SWE1992","SWE",2.26879548188449,3.675,3.011,15.927,2.994,2.399,18.557,8667.901801,31772.81865,0.26174679108879,14.0402867393831,60.8488835097018,11.5034839108251,11.4385356456362,9.16534636402176,70.8967621830562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","SWE1993","SWE",2.24496289516833,4.067,2.36,15.042,3.242,2.541,15.951,8718.6,30935.573257,0.257491213631584,15.7947137016451,58.4175272928805,9.1653612824889,12.590720880436,9.86829788932386,61.9477448377036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","SWE1994","SWE",2.26876967053742,4.446,2.752,15.84,3.574,2.794,15.32,8780.7,31923.948091,0.258381412704844,17.2071200999229,61.3047193843409,10.650920943542,13.8322643358355,10.813471335849,59.2921907176832,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"894","SWE1995","SWE",2.31356581408357,4.796,3.15,12.358,3.368,2.577,10.894,8826.9,33006.551791,0.262104001867425,18.2980800210211,47.1492228731816,12.0181301222303,12.8498610322767,9.83197502380554,41.5636538258974,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"895","SWE1996","SWE",2.28228022441571,4.439,4.289,15.113,4.737,3.567,16.219,8841,33474.40414,0.258147293792072,17.1956092771418,58.5440961940625,16.6145456611086,18.3499889943277,13.8176927892689,62.8284719229472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"896","SWE1997","SWE",2.3267961481428,3.475,1.971,10.82,3.257,2.476,8.315,8846.1,34482.35324,0.263030730846678,13.211384041759,41.1358777933329,7.493420991743,12.3825835464774,9.41334874457415,31.6122757718635,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"897","SWE1998","SWE",2.40886016694254,3.714,2.187,11.835,3.291,2.473,10.269,8851,35949.263021,0.272156837300027,13.6465430626153,43.4859550743274,8.03580766772741,12.0922921968408,9.08667231929122,37.7319199542262,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"898","SWE1999","SWE",2.36681840019359,3.542,2.035,10.677,2.891,2.174,7.617,8857.9,37446.901749,0.267198591110036,13.2560579203853,39.959043031043,7.61605812196052,10.8196678282987,8.13627044577011,28.5068868378247,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"899","SWE2000","SWE",2.27349274829383,3.207,1.938,9.068,2.56,1.965,5.833,8872.1,39168.960449,0.256251930015873,12.5150276909186,35.3870505460712,7.56286986747749,9.9901686587938,7.66823492755071,22.762755385447,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"900","SWE2001","SWE",2.41175829087433,3.922,2.326,9.504,2.881,2.209,6.406,8896,39629.957284,0.271105922984974,14.4666702845049,35.0564085629614,8.57967238188638,10.6268427051654,8.14810674616811,23.6291407043698,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"901","SWE2002","SWE",2.28979975443519,4.565,2.55,11.553,2.894,2.159,7.527,8925,40368.997647,0.256560196575371,17.7930951914394,45.0303677429792,9.93918789445139,11.2800038300166,8.41517908396884,29.3381440319747,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"902","SWE2003","SWE",2.18156979610733,5.074,2.716,12.803,2.824,2.148,8.199,8958.2,41148.377687,0.243527694861393,20.8354125919351,52.57307595872,11.152735632577,11.5962170200285,8.82035203931349,33.6676286640276,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"903","SWE2004","SWE",2.33482071398315,4.759,2.795,11.858,2.604,1.966,7.235,8993.5,42764.409407,0.259612021346878,18.3312004402188,45.6758509813228,10.7660653982794,10.030352163549,7.57283884544447,27.868509179446,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"904","SWE2005","SWE",2.36062941354116,5.172,2.886,12.302,2.636,1.957,6.506,9029.6,43811.101488,0.261432335157832,19.7833217412741,47.0561531440747,11.039185333588,10.0829149477955,7.48568457998326,24.8859805198626,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"905","SWE2006","SWE",2.26447459185754,5.859,2.911,12.468,2.479,1.872,6.324,9080.5,45596.883652,0.249377742619629,23.4944784504551,49.9964426216545,11.6730545774492,9.94074280230041,7.50668435897796,25.3591195973166,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
"906","SWE2007","SWE",2.28198617504678,5.717,2.972,11.471,2.294,1.727,5.595,9148.1,46816.5348,0.249449194373343,22.9184945429951,45.9853158829276,11.9142497431838,9.1962614101156,6.92325346785948,22.4294169963369,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0
"907","SWE2008","SWE",2.26021043446937,5.851,3.272,12.004,2.323,1.832,5.427,9219.6,46244.162003,0.245152765246797,23.8667509791691,48.9653869003496,13.3467799015282,9.47572423937955,7.47289143630794,22.1372171532987,3,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0
"908","SWE2009","SWE",2.07865753412718,6.874,3.486,13.385,2.365,1.835,5.785,9298.5,43861.898478,0.223547618876935,30.7496006199207,59.8753861358218,15.5939929824038,10.5794014352797,8.20854191701404,25.8781553078617,3,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0
"909","SWE2010","SWE",2.23227966837834,7.874,3.919,15.72,2.546,1.941,6.795,9378.1,46078.152611,0.238031122335904,33.0797079084827,66.0417841403794,16.4642335907218,10.6960803067052,8.15439586618807,28.5466872286182,4,1,0,0,0,1,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,1,2,0
"910","SWE2011","SWE",2.1764383367326,6.26,3.292,12.937,1.912,1.535,4.855,9449.2,47192.71187,0.230330433976696,27.1783450059984,56.1671324828437,14.2925098657743,8.30111751620911,6.66433859172645,21.0784129399557,4,1,0,0,0,1,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,1,2,0
"911","SWE2012","SWE",2.24308960083069,6.348,3.323,12.918,1.824,1.438,4.739,9519.4,46569.10383,0.235633506400686,26.9401414805816,54.8224240148318,14.1024086546901,7.74083460311606,6.10269745574611,20.1117407807933,4,4,0,0,0,1,0,1,1,1,0,0,0,8,1,2,0,0,0,0,0,1,2,0
"912","SWE2013","SWE",2.14213128601187,6.405,3.293,12.195,1.631,1.248,3.802,9600.4,46724.663035,0.223129378568796,28.7053190444179,54.6543896559995,14.7582538037889,7.30966047797746,5.59316755151188,17.0394415311283,6,6,0,0,0,1,0,1,1,2,0,0,0,12,2,2,0,0,0,0,0,1,2,0
"913","SWE2014","SWE",2.11898636506016,5.422,2.88,11.434,1.335,0.992,3.13,9696.1,47493.083302,0.218540069209286,24.8100955564702,52.3199248603246,13.1783613431638,6.10871958094572,4.5392133515342,14.322316320869,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"914","SWE2015","SWE",2.15540482703905,5.408,2.882,11.449,1.22,0.881,2.733,9799.2,49103.061781,0.219957223756944,24.5865987378342,52.0510297613653,13.1025476261905,5.54653299928952,4.00532423965087,12.4251431861133,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"915","SWE2016","SWE",2.15854011649997,5.977,3.115,12.464,1.32,0.948,3.007,9923.1,49493.989882,0.21752679268575,27.477075013167,57.2986888010899,14.32007506542,6.06821800525021,4.35808384013424,13.8235845013541,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"916","SWE2017","SWE",2.22920831231058,5.843,3.12,12.34,1.289,0.916,2.695,10057.7,50085.581892,0.22164195713837,26.3623371469882,55.6753791534886,14.0767571279485,5.81568587754026,4.1327915157695,12.1592501473786,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"917","SWE2018","SWE",2.13480075683716,6.303,3.179,12.748,1.279,0.911,2.933,10175.2135,50472.544286,0.209804025914263,30.0423215070989,60.761465107488,15.1522354547148,6.09616519238132,4.34214737315042,13.9797126733811,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"918","SWE2019","SWE",2.17019541314019,6.196,3.064,12.444,1.246,0.878,2.535,10278.887,50955.847554,0.211131362095934,29.3466585849271,58.9396093335754,14.512292108492,5.90153915377973,4.15854845667624,12.0067429814058,6,7,0,0,0,1,0,2,2,2,0,0,0,13,2,3,0,0,0,0,0,1,3,1
"919","TUR1990","TUR",1.93709733607916,37.094,0.655,119.636,5.924,1.056,744.887,55120,12223.901433,0.0351432753279964,1055.50776510719,3404.23591379639,18.637989597919,168.567099813851,30.0484229242786,21195.7193246185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","TUR1991","TUR",1.9764657440765,40.939,0.704,127.953,6.5,1.15,795.428,56055,12131.37349,0.0352594013750156,1161.08040418998,3628.90449100664,19.9663060785498,184.347996463883,32.6154147589946,22559.3166355805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","TUR1992","TUR",2.09011932062952,46.35,0.782,147.573,7.398,1.312,884.161,56986,12647.294213,0.0366777685857846,1263.70828398662,4023.49994806379,21.3208172185013,201.702564939223,35.7709874561044,24106.1829574518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","TUR1993","TUR",2.29277099704014,42.633,0.727,136.671,6.759,1.21,804.359,57913,13445.669401,0.0395899193106926,1076.86503893645,3452.16667221364,18.363260462712,170.725278497208,30.5633358457793,20317.2679814671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","TUR1994","TUR",2.25863390818167,51.859,0.877,165.382,8.284,1.469,993.844,58837,12512.482774,0.0383879855903882,1350.9174603052,4308.17083669557,22.8456895174929,215.796684108223,38.2671811872259,25889.4543361724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","TUR1995","TUR",2.52885770000517,52.238,0.912,167.406,8.239,1.482,999.327,59756,13206.012451,0.0423197285629087,1234.36519500232,3955.74370830733,21.5502327394256,194.684613530842,35.0191282015666,23613.7384131491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","TUR1996","TUR",2.77454700631927,56.152,0.973,179.122,8.852,1.589,1064.441,60671,13918.019334,0.0457310248111828,1227.87539163717,3916.85952238268,21.2765842011498,193.566622146534,34.7466518968417,23276.1239092046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","TUR1997","TUR",2.90452858542985,62.033,1.081,196.372,9.669,1.749,1146.536,61582,14744.484817,0.0471652201200002,1315.22761564925,4163.49164703102,22.9194308274119,205.002753626499,37.0824093590596,24308.9292720976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","TUR1998","TUR",2.99919876232278,70.298,1.238,222.51,10.926,1.981,1305.685,62464,14985.732966,0.0480148367431285,1464.08911845484,4634.19257656528,25.7836969564865,227.554663123241,41.2580805095313,27193.3653963086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","TUR1999","TUR",2.93432977127064,74.269,1.368,233.424,11.221,2.082,1346.333,63364,14290.816899,0.0463090993509034,1603.76688471596,5040.56445216628,29.5406306573594,242.306591086426,44.9587668337883,29072.7528470868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","TUR2000","TUR",3.17461344708066,78.892,1.534,251.422,11.473,2.217,1360.888,64269,15066.446094,0.0493957187303468,1597.14246553784,5089.95529293789,31.0553230002415,232.267093078077,44.8824322630609,27550.7277751973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930","TUR2001","TUR",2.90322002175395,81.303,1.596,256.38,11.644,2.272,1362.534,65166,14004.66194,0.0445511466371106,1824.93619439809,5754.7340383477,35.8239937795574,261.362521033312,50.9975650796707,30583.5899376162,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"931","TUR2002","TUR",3.15394599378624,69.947,1.449,220.048,9.544,1.945,1098.97,66003,14718.596185,0.0477848884715277,1463.78912324296,4604.97046322739,30.3233939922948,199.728414259808,40.7032445238188,22998.2748762679,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"932","TUR2003","TUR",3.32365946965906,70.091,1.43,210.13,9.091,1.903,923.045,66795,15382.280216,0.0497591057662858,1408.60650368621,4222.9456652007,28.738458579151,182.700228631512,38.2442564168702,18550.2730763584,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0
"933","TUR2004","TUR",3.49999196462414,72.177,1.45,209.433,9.179,1.932,870.792,67599,16688.245063,0.0517757949766142,1394.02977844378,4044.99824859465,28.0053642953223,177.283613011561,37.3147336679743,16818.515300312,1,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
"934","TUR2005","TUR",3.7250203383966,92.889,1.806,266.525,12.24,2.481,1212.003,68435,17966.707825,0.0544315092919792,1706.52993474292,4896.5204798992,33.1793114593301,224.869752083167,45.580216905093,22266.5697821941,3,4,0,0,0,3,2,0,0,0,0,1,0,7,0,0,2,0,0,0,0,2,0,0
"935","TUR2006","TUR",4.07367025992815,96.231,1.861,268.059,12.614,2.766,1225.023,69295,18976.560387,0.0587873621463042,1636.93345791753,4559.80656748777,31.6564637713889,214.56992692762,47.0509289584427,20838.2032340775,3,4,0,0,0,3,2,0,0,0,0,1,0,7,0,0,2,0,0,0,0,2,0,0
"936","TUR2007","TUR",4.38001966308316,113.746,2.219,317.612,14.954,3.31,1486.709,70158,19688.44481,0.0624307942513065,1821.95343442422,5087.4252651904,35.5433568739767,239.529228793803,53.0187071892127,23813.7127331019,4,5,0,0,0,3,2,0,0,0,0,1,0,9,0,0,2,0,0,0,0,2,0,0
"937","TUR2008","TUR",4.27554445824841,121.464,2.368,345.021,18.258,3.487,1625.372,71052,19599.164837,0.0601748643000677,2018.51722330952,5733.63985134258,39.3519790620838,303.415723697435,57.9477833570466,27010.8128851762,4,5,0,0,0,3,2,0,0,0,0,1,0,9,0,0,2,0,0,0,0,2,0,0
